freq,psd_x,psd_y,psd_z,psd_xyz
74.6,1.937e+02,8.865e+04,4.517e+02,8.930e+04
76.2,2.349e+02,9.567e+04,5.034e+02,9.641e+04
77.9,2.935e+02,1.031e+05,5.075e+02,1.039e+05
79.5,3.661e+02,1.086e+05,5.060e+02,1.094e+05
81.1,3.372e+02,1.112e+05,5.387e+02,1.120e+05
82.7,2.494e+02,1.093e+05,5.879e+02,1.101e+05
84.4,2.152e+02,1.156e+05,6.959e+02,1.166e+05
86.0,1.929e+02,1.250e+05,9.070e+02,1.261e+05
87.6,1.817e+02,1.353e+05,1.255e+03,1.368e+05
89.2,1.800e+02,1.492e+05,1.793e+03,1.512e+05
90.8,1.927e+02,1.661e+05,2.280e+03,1.686e+05
92.5,1.984e+02,1.839e+05,2.796e+03,1.869e+05
94.1,1.734e+02,2.053e+05,3.418e+03,2.089e+05
95.7,1.563e+02,2.307e+05,4.199e+03,2.351e+05
97.3,1.916e+02,2.556e+05,4.710e+03,2.605e+05
99.0,2.566e+02,2.838e+05,5.048e+03,2.891e+05
100.6,3.037e+02,3.111e+05,5.340e+03,3.167e+05
102.2,3.318e+02,3.316e+05,5.611e+03,3.376e+05
103.8,3.978e+02,3.378e+05,6.842e+03,3.451e+05
105.4,4.460e+02,3.187e+05,9.365e+03,3.285e+05
107.1,4.164e+02,3.331e+05,1.246e+04,3.460e+05
108.7,3.988e+02,3.663e+05,1.513e+04,3.818e+05
110.3,3.879e+02,4.089e+05,1.927e+04,4.286e+05
111.9,5.000e+02,4.645e+05,2.269e+04,4.877e+05
113.6,7.769e+02,5.486e+05,2.521e+04,5.746e+05
115.2,1.150e+03,6.666e+05,3.118e+04,6.990e+05
116.8,1.447e+03,8.171e+05,4.371e+04,8.622e+05
118.4,1.517e+03,9.625e+05,6.536e+04,1.029e+06
120.0,1.498e+03,1.054e+06,9.225e+04,1.148e+06
121.7,9.287e+02,1.097e+06,1.146e+05,1.212e+06
123.3,1.076e+03,1.207e+06,1.298e+05,1.338e+06
124.9,3.288e+03,1.404e+06,1.350e+05,1.542e+06
126.5,5.751e+03,1.529e+06,1.293e+05,1.664e+06
128.2,6.546e+03,1.488e+06,1.293e+05,1.624e+06
129.8,5.381e+03,1.466e+06,1.435e+05,1.615e+06
131.4,3.810e+03,1.481e+06,1.671e+05,1.652e+06
133.0,1.514e+03,8.236e+05,1.015e+05,9.266e+05
134.6,3.412e+02,8.957e+04,1.012e+04,1.000e+05
136.3,2.341e+02,2.611e+04,2.245e+03,2.859e+04
137.9,2.053e+02,2.305e+04,2.219e+03,2.548e+04
139.5,1.842e+02,2.096e+04,2.145e+03,2.329e+04
141.1,1.503e+02,2.190e+04,2.448e+03,2.450e+04
142.8,1.219e+02,2.455e+04,3.031e+03,2.770e+04
144.4,1.109e+02,2.544e+04,3.351e+03,2.890e+04
146.0,1.064e+02,2.458e+04,3.300e+03,2.799e+04
147.6,1.216e+02,2.566e+04,3.581e+03,2.937e+04
149.3,1.196e+02,2.930e+04,4.392e+03,3.382e+04
150.9,1.019e+02,2.909e+04,4.622e+03,3.382e+04
152.5,9.707e+01,2.385e+04,3.861e+03,2.781e+04
154.1,1.088e+02,2.000e+04,3.348e+03,2.346e+04
155.7,1.205e+02,1.669e+04,2.856e+03,1.967e+04
157.4,1.048e+02,1.425e+04,2.462e+03,1.682e+04
159.0,9.393e+01,1.206e+04,2.092e+03,1.424e+04
160.6,9.535e+01,1.038e+04,1.810e+03,1.229e+04
162.2,9.949e+01,8.311e+03,1.506e+03,9.916e+03
163.9,1.007e+02,6.492e+03,1.308e+03,7.901e+03
165.5,9.913e+01,5.973e+03,1.299e+03,7.371e+03
167.1,9.522e+01,6.096e+03,1.374e+03,7.565e+03
168.7,9.262e+01,6.374e+03,1.519e+03,7.985e+03
170.3,9.270e+01,7.659e+03,2.003e+03,9.755e+03
172.0,9.409e+01,1.140e+04,3.462e+03,1.496e+04
173.6,1.053e+02,1.315e+04,4.516e+03,1.777e+04
175.2,1.156e+02,1.142e+04,4.292e+03,1.583e+04
176.8,1.115e+02,1.014e+04,4.009e+03,1.426e+04
178.5,1.014e+02,8.776e+03,3.587e+03,1.246e+04
180.1,1.012e+02,7.476e+03,3.244e+03,1.082e+04
181.7,1.042e+02,6.603e+03,2.963e+03,9.671e+03
183.3,1.239e+02,5.826e+03,2.776e+03,8.727e+03
184.9,1.285e+02,5.284e+03,2.744e+03,8.156e+03
186.6,1.217e+02,4.862e+03,2.854e+03,7.837e+03
188.2,1.355e+02,4.396e+03,3.311e+03,7.842e+03
189.8,1.545e+02,3.968e+03,3.810e+03,7.932e+03
191.4,2.083e+02,3.637e+03,4.592e+03,8.437e+03
193.1,2.582e+02,3.328e+03,5.191e+03,8.777e+03
194.7,2.113e+02,3.265e+03,5.364e+03,8.841e+03
196.3,2.241e+02,3.062e+03,5.438e+03,8.725e+03
197.9,2.143e+02,3.001e+03,5.212e+03,8.427e+03
199.5,2.503e+02,3.231e+03,5.338e+03,8.819e+03
